Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=64, latent_dim=100, lr=0.0002, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 185/200] [Batch 76/91] [D loss: 0.415047] [G loss: 1.275443]
[Epoch 185/200] [Batch 77/91] [D loss: 0.466392] [G loss: 1.068795]
[Epoch 185/200] [Batch 78/91] [D loss: 0.513679] [G loss: 2.179184]
[Epoch 185/200] [Batch 79/91] [D loss: 0.487193] [G loss: 0.986939]
[Epoch 185/200] [Batch 80/91] [D loss: 0.405529] [G loss: 1.398748]
[Epoch 185/200] [Batch 81/91] [D loss: 0.437709] [G loss: 1.925268]
[Epoch 185/200] [Batch 82/91] [D loss: 0.445496] [G loss: 1.265996]
[Epoch 185/200] [Batch 83/91] [D loss: 0.410791] [G loss: 1.442406]
[Epoch 185/200] [Batch 84/91] [D loss: 0.369192] [G loss: 1.409259]
[Epoch 185/200] [Batch 85/91] [D loss: 0.487209] [G loss: 1.582150]
[Epoch 185/200] [Batch 86/91] [D loss: 0.403583] [G loss: 1.400199]
[Epoch 185/200] [Batch 87/91] [D loss: 0.411829] [G loss: 1.417311]
[Epoch 185/200] [Batch 88/91] [D loss: 0.394581] [G loss: 1.305872]
[Epoch 185/200] [Batch 89/91] [D loss: 0.348691] [G loss: 1.483761]
[Epoch 185/200] [Batch 90/91] [D loss: 0.303796] [G loss: 1.930112]
[Epoch 186/200] [Batch 0/91] [D loss: 0.424188] [G loss: 1.132039]
[Epoch 186/200] [Batch 1/91] [D loss: 0.360005] [G loss: 1.618481]
[Epoch 186/200] [Batch 2/91] [D loss: 0.377373] [G loss: 1.816987]
[Epoch 186/200] [Batch 3/91] [D loss: 0.329699] [G loss: 1.283552]
[Epoch 186/200] [Batch 4/91] [D loss: 0.417932] [G loss: 1.836344]
[Epoch 186/200] [Batch 5/91] [D loss: 0.384980] [G loss: 1.342511]
[Epoch 186/200] [Batch 6/91] [D loss: 0.396919] [G loss: 1.742956]
[Epoch 186/200] [Batch 7/91] [D loss: 0.446159] [G loss: 1.626653]
[Epoch 186/200] [Batch 8/91] [D loss: 0.608065] [G loss: 0.664466]
[Epoch 186/200] [Batch 9/91] [D loss: 0.683950] [G loss: 3.014021]
[Epoch 186/200] [Batch 10/91] [D loss: 0.359148] [G loss: 1.431731]
[Epoch 186/200] [Batch 11/91] [D loss: 0.367654] [G loss: 1.167509]
[Epoch 186/200] [Batch 12/91] [D loss: 0.432010] [G loss: 2.059927]
[Epoch 186/200] [Batch 13/91] [D loss: 0.443229] [G loss: 1.548097]
[Epoch 186/200] [Batch 14/91] [D loss: 0.446059] [G loss: 0.921320]
[Epoch 186/200] [Batch 15/91] [D loss: 0.413065] [G loss: 1.896080]
[Epoch 186/200] [Batch 16/91] [D loss: 0.353028] [G loss: 1.806714]
[Epoch 186/200] [Batch 17/91] [D loss: 0.388542] [G loss: 1.124546]
[Epoch 186/200] [Batch 18/91] [D loss: 0.373711] [G loss: 1.608577]
[Epoch 186/200] [Batch 19/91] [D loss: 0.488876] [G loss: 1.809501]
[Epoch 186/200] [Batch 20/91] [D loss: 0.430329] [G loss: 1.068716]
[Epoch 186/200] [Batch 21/91] [D loss: 0.391984] [G loss: 1.208172]
[Epoch 186/200] [Batch 22/91] [D loss: 0.384591] [G loss: 1.771526]
[Epoch 186/200] [Batch 23/91] [D loss: 0.372827] [G loss: 1.566651]
[Epoch 186/200] [Batch 24/91] [D loss: 0.376063] [G loss: 1.276224]
[Epoch 186/200] [Batch 25/91] [D loss: 0.433683] [G loss: 1.460441]
[Epoch 186/200] [Batch 26/91] [D loss: 0.479979] [G loss: 1.773397]
[Epoch 186/200] [Batch 27/91] [D loss: 0.465664] [G loss: 1.091972]
[Epoch 186/200] [Batch 28/91] [D loss: 0.488022] [G loss: 2.241193]
[Epoch 186/200] [Batch 29/91] [D loss: 0.434509] [G loss: 1.015114]
[Epoch 186/200] [Batch 30/91] [D loss: 0.416056] [G loss: 1.736180]
[Epoch 186/200] [Batch 31/91] [D loss: 0.420038] [G loss: 1.525128]
[Epoch 186/200] [Batch 32/91] [D loss: 0.443377] [G loss: 1.041721]
[Epoch 186/200] [Batch 33/91] [D loss: 0.505919] [G loss: 2.283557]
[Epoch 186/200] [Batch 34/91] [D loss: 0.353239] [G loss: 1.200060]
[Epoch 186/200] [Batch 35/91] [D loss: 0.371529] [G loss: 1.391136]
[Epoch 186/200] [Batch 36/91] [D loss: 0.452669] [G loss: 2.302039]
[Epoch 186/200] [Batch 37/91] [D loss: 0.353281] [G loss: 1.230375]
[Epoch 186/200] [Batch 38/91] [D loss: 0.456114] [G loss: 1.580023]
[Epoch 186/200] [Batch 39/91] [D loss: 0.409787] [G loss: 1.355917]
[Epoch 186/200] [Batch 40/91] [D loss: 0.506078] [G loss: 1.724568]
[Epoch 186/200] [Batch 41/91] [D loss: 0.476527] [G loss: 0.971924]
[Epoch 186/200] [Batch 42/91] [D loss: 0.571091] [G loss: 2.151034]
[Epoch 186/200] [Batch 43/91] [D loss: 0.389220] [G loss: 1.454473]
[Epoch 186/200] [Batch 44/91] [D loss: 0.452095] [G loss: 1.179967]
[Epoch 186/200] [Batch 45/91] [D loss: 0.454971] [G loss: 1.921670]
[Epoch 186/200] [Batch 46/91] [D loss: 0.434114] [G loss: 1.237493]
[Epoch 186/200] [Batch 47/91] [D loss: 0.362299] [G loss: 1.485475]
[Epoch 186/200] [Batch 48/91] [D loss: 0.451442] [G loss: 1.596208]
[Epoch 186/200] [Batch 49/91] [D loss: 0.485534] [G loss: 1.100464]
[Epoch 186/200] [Batch 50/91] [D loss: 0.468163] [G loss: 1.770951]
[Epoch 186/200] [Batch 51/91] [D loss: 0.508442] [G loss: 0.979675]
[Epoch 186/200] [Batch 52/91] [D loss: 0.335247] [G loss: 1.763386]
[Epoch 186/200] [Batch 53/91] [D loss: 0.439596] [G loss: 1.657404]
[Epoch 186/200] [Batch 54/91] [D loss: 0.476252] [G loss: 1.067477]
[Epoch 186/200] [Batch 55/91] [D loss: 0.459559] [G loss: 1.682871]
[Epoch 186/200] [Batch 56/91] [D loss: 0.416817] [G loss: 1.410513]
[Epoch 186/200] [Batch 57/91] [D loss: 0.383079] [G loss: 1.538718]
[Epoch 186/200] [Batch 58/91] [D loss: 0.448565] [G loss: 1.603018]
[Epoch 186/200] [Batch 59/91] [D loss: 0.431770] [G loss: 1.209779]
[Epoch 186/200] [Batch 60/91] [D loss: 0.432955] [G loss: 2.147332]
[Epoch 186/200] [Batch 61/91] [D loss: 0.542093] [G loss: 1.025198]
[Epoch 186/200] [Batch 62/91] [D loss: 0.419511] [G loss: 1.674907]
[Epoch 186/200] [Batch 63/91] [D loss: 0.428919] [G loss: 1.462819]
[Epoch 186/200] [Batch 64/91] [D loss: 0.423062] [G loss: 1.167605]
[Epoch 186/200] [Batch 65/91] [D loss: 0.574114] [G loss: 2.232056]
[Epoch 186/200] [Batch 66/91] [D loss: 0.552702] [G loss: 0.851021]
[Epoch 186/200] [Batch 67/91] [D loss: 0.472454] [G loss: 1.644783]
[Epoch 186/200] [Batch 68/91] [D loss: 0.435926] [G loss: 1.269016]
[Epoch 186/200] [Batch 69/91] [D loss: 0.396076] [G loss: 1.466215]
[Epoch 186/200] [Batch 70/91] [D loss: 0.378481] [G loss: 1.706828]
[Epoch 186/200] [Batch 71/91] [D loss: 0.443037] [G loss: 1.598117]
[Epoch 186/200] [Batch 72/91] [D loss: 0.454211] [G loss: 1.090279]
[Epoch 186/200] [Batch 73/91] [D loss: 0.473992] [G loss: 1.575122]
[Epoch 186/200] [Batch 74/91] [D loss: 0.397380] [G loss: 1.058549]
[Epoch 186/200] [Batch 75/91] [D loss: 0.422692] [G loss: 1.764676]
[Epoch 186/200] [Batch 76/91] [D loss: 0.484356] [G loss: 1.391087]
[Epoch 186/200] [Batch 77/91] [D loss: 0.464389] [G loss: 1.471590]
[Epoch 186/200] [Batch 78/91] [D loss: 0.469894] [G loss: 1.062479]
[Epoch 186/200] [Batch 79/91] [D loss: 0.518226] [G loss: 1.444340]
[Epoch 186/200] [Batch 80/91] [D loss: 0.540672] [G loss: 0.885324]
[Epoch 186/200] [Batch 81/91] [D loss: 0.736826] [G loss: 2.962698]
[Epoch 186/200] [Batch 82/91] [D loss: 0.379766] [G loss: 1.306229]
[Epoch 186/200] [Batch 83/91] [D loss: 0.387280] [G loss: 1.305480]
[Epoch 186/200] [Batch 84/91] [D loss: 0.433263] [G loss: 1.695920]
[Epoch 186/200] [Batch 85/91] [D loss: 0.451301] [G loss: 1.552498]
[Epoch 186/200] [Batch 86/91] [D loss: 0.443995] [G loss: 1.028553]
[Epoch 186/200] [Batch 87/91] [D loss: 0.422381] [G loss: 1.561251]
[Epoch 186/200] [Batch 88/91] [D loss: 0.342694] [G loss: 1.704651]
[Epoch 186/200] [Batch 89/91] [D loss: 0.433546] [G loss: 1.249495]
[Epoch 186/200] [Batch 90/91] [D loss: 0.359970] [G loss: 1.430919]
[Epoch 187/200] [Batch 0/91] [D loss: 0.496293] [G loss: 1.464468]
[Epoch 187/200] [Batch 1/91] [D loss: 0.425088] [G loss: 1.240764]
[Epoch 187/200] [Batch 2/91] [D loss: 0.391922] [G loss: 1.505361]
[Epoch 187/200] [Batch 3/91] [D loss: 0.447957] [G loss: 1.989053]
[Epoch 187/200] [Batch 4/91] [D loss: 0.527242] [G loss: 0.939187]
[Epoch 187/200] [Batch 5/91] [D loss: 0.450458] [G loss: 1.570516]
[Epoch 187/200] [Batch 6/91] [D loss: 0.410278] [G loss: 1.764818]
[Epoch 187/200] [Batch 7/91] [D loss: 0.506173] [G loss: 0.861334]
[Epoch 187/200] [Batch 8/91] [D loss: 0.518690] [G loss: 2.158840]
[Epoch 187/200] [Batch 9/91] [D loss: 0.404101] [G loss: 1.471816]
[Epoch 187/200] [Batch 10/91] [D loss: 0.532101] [G loss: 1.064202]
[Epoch 187/200] [Batch 11/91] [D loss: 0.410381] [G loss: 2.022797]
[Epoch 187/200] [Batch 12/91] [D loss: 0.448524] [G loss: 1.361703]
[Epoch 187/200] [Batch 13/91] [D loss: 0.504786] [G loss: 1.055323]
[Epoch 187/200] [Batch 14/91] [D loss: 0.398262] [G loss: 1.606060]
[Epoch 187/200] [Batch 15/91] [D loss: 0.359200] [G loss: 1.371149]
[Epoch 187/200] [Batch 16/91] [D loss: 0.413199] [G loss: 1.415670]
[Epoch 187/200] [Batch 17/91] [D loss: 0.459937] [G loss: 1.566466]
[Epoch 187/200] [Batch 18/91] [D loss: 0.537182] [G loss: 1.051811]
[Epoch 187/200] [Batch 19/91] [D loss: 0.469830] [G loss: 1.936265]
[Epoch 187/200] [Batch 20/91] [D loss: 0.456865] [G loss: 1.393092]
[Epoch 187/200] [Batch 21/91] [D loss: 0.502178] [G loss: 1.023476]
[Epoch 187/200] [Batch 22/91] [D loss: 0.468371] [G loss: 1.248447]
[Epoch 187/200] [Batch 23/91] [D loss: 0.557567] [G loss: 1.632804]
[Epoch 187/200] [Batch 24/91] [D loss: 0.474735] [G loss: 0.935289]
[Epoch 187/200] [Batch 25/91] [D loss: 0.532432] [G loss: 1.753877]
[Epoch 187/200] [Batch 26/91] [D loss: 0.423379] [G loss: 1.293467]
[Epoch 187/200] [Batch 27/91] [D loss: 0.406505] [G loss: 1.242785]
[Epoch 187/200] [Batch 28/91] [D loss: 0.474406] [G loss: 1.149476]
[Epoch 187/200] [Batch 29/91] [D loss: 0.400191] [G loss: 1.713104]
[Epoch 187/200] [Batch 30/91] [D loss: 0.454124] [G loss: 1.195707]
[Epoch 187/200] [Batch 31/91] [D loss: 0.412315] [G loss: 1.291596]
[Epoch 187/200] [Batch 32/91] [D loss: 0.366061] [G loss: 1.501329]
[Epoch 187/200] [Batch 33/91] [D loss: 0.335196] [G loss: 1.590020]
[Epoch 187/200] [Batch 34/91] [D loss: 0.516174] [G loss: 1.448647]
[Epoch 187/200] [Batch 35/91] [D loss: 0.426302] [G loss: 1.050020]
[Epoch 187/200] [Batch 36/91] [D loss: 0.461876] [G loss: 1.880545]
[Epoch 187/200] [Batch 37/91] [D loss: 0.359601] [G loss: 1.504871]
[Epoch 187/200] [Batch 38/91] [D loss: 0.278382] [G loss: 1.528229]
[Epoch 187/200] [Batch 39/91] [D loss: 0.447785] [G loss: 1.687116]
[Epoch 187/200] [Batch 40/91] [D loss: 0.421287] [G loss: 1.438097]
[Epoch 187/200] [Batch 41/91] [D loss: 0.519722] [G loss: 1.712924]
[Epoch 187/200] [Batch 42/91] [D loss: 0.501376] [G loss: 1.040864]
[Epoch 187/200] [Batch 43/91] [D loss: 0.357537] [G loss: 1.486975]
[Epoch 187/200] [Batch 44/91] [D loss: 0.416542] [G loss: 1.518821]
[Epoch 187/200] [Batch 45/91] [D loss: 0.408665] [G loss: 1.507297]
[Epoch 187/200] [Batch 46/91] [D loss: 0.416799] [G loss: 1.083409]
[Epoch 187/200] [Batch 47/91] [D loss: 0.406172] [G loss: 1.922399]
[Epoch 187/200] [Batch 48/91] [D loss: 0.378270] [G loss: 1.473793]
[Epoch 187/200] [Batch 49/91] [D loss: 0.403085] [G loss: 1.392285]
[Epoch 187/200] [Batch 50/91] [D loss: 0.405439] [G loss: 1.371354]
[Epoch 187/200] [Batch 51/91] [D loss: 0.372943] [G loss: 1.452357]
[Epoch 187/200] [Batch 52/91] [D loss: 0.377813] [G loss: 1.649311]
[Epoch 187/200] [Batch 53/91] [D loss: 0.413745] [G loss: 1.507636]
[Epoch 187/200] [Batch 54/91] [D loss: 0.514261] [G loss: 0.952420]
[Epoch 187/200] [Batch 55/91] [D loss: 0.496359] [G loss: 2.387871]
[Epoch 187/200] [Batch 56/91] [D loss: 0.425840] [G loss: 1.882610]
[Epoch 187/200] [Batch 57/91] [D loss: 0.533615] [G loss: 0.791866]
[Epoch 187/200] [Batch 58/91] [D loss: 0.447484] [G loss: 1.570036]
[Epoch 187/200] [Batch 59/91] [D loss: 0.430420] [G loss: 1.728720]
[Epoch 187/200] [Batch 60/91] [D loss: 0.389707] [G loss: 1.389836]
[Epoch 187/200] [Batch 61/91] [D loss: 0.354205] [G loss: 1.568575]
[Epoch 187/200] [Batch 62/91] [D loss: 0.341171] [G loss: 1.446030]
[Epoch 187/200] [Batch 63/91] [D loss: 0.387884] [G loss: 1.796180]
[Epoch 187/200] [Batch 64/91] [D loss: 0.426373] [G loss: 1.375024]
[Epoch 187/200] [Batch 65/91] [D loss: 0.406636] [G loss: 1.533862]
[Epoch 187/200] [Batch 66/91] [D loss: 0.445785] [G loss: 1.072844]
[Epoch 187/200] [Batch 67/91] [D loss: 0.475361] [G loss: 2.109818]
[Epoch 187/200] [Batch 68/91] [D loss: 0.440583] [G loss: 1.288337]
[Epoch 187/200] [Batch 69/91] [D loss: 0.406573] [G loss: 1.318245]
[Epoch 187/200] [Batch 70/91] [D loss: 0.392336] [G loss: 1.282075]
[Epoch 187/200] [Batch 71/91] [D loss: 0.345883] [G loss: 1.457470]
[Epoch 187/200] [Batch 72/91] [D loss: 0.477071] [G loss: 1.999752]
[Epoch 187/200] [Batch 73/91] [D loss: 0.623169] [G loss: 0.712387]
[Epoch 187/200] [Batch 74/91] [D loss: 0.437932] [G loss: 2.169900]
[Epoch 187/200] [Batch 75/91] [D loss: 0.470491] [G loss: 1.459020]
[Epoch 187/200] [Batch 76/91] [D loss: 0.466782] [G loss: 0.890010]
[Epoch 187/200] [Batch 77/91] [D loss: 0.489507] [G loss: 1.992008]
[Epoch 187/200] [Batch 78/91] [D loss: 0.433238] [G loss: 1.410087]
[Epoch 187/200] [Batch 79/91] [D loss: 0.450055] [G loss: 1.018732]
[Epoch 187/200] [Batch 80/91] [D loss: 0.444595] [G loss: 1.641799]
[Epoch 187/200] [Batch 81/91] [D loss: 0.465904] [G loss: 1.387324]
[Epoch 187/200] [Batch 82/91] [D loss: 0.454575] [G loss: 1.447104]
[Epoch 187/200] [Batch 83/91] [D loss: 0.443346] [G loss: 1.332350]
[Epoch 187/200] [Batch 84/91] [D loss: 0.386553] [G loss: 1.672067]
[Epoch 187/200] [Batch 85/91] [D loss: 0.436269] [G loss: 1.501438]
[Epoch 187/200] [Batch 86/91] [D loss: 0.451335] [G loss: 1.109967]
[Epoch 187/200] [Batch 87/91] [D loss: 0.467647] [G loss: 1.600064]
[Epoch 187/200] [Batch 88/91] [D loss: 0.403604] [G loss: 1.447115]
[Epoch 187/200] [Batch 89/91] [D loss: 0.419772] [G loss: 1.273560]
[Epoch 187/200] [Batch 90/91] [D loss: 0.374604] [G loss: 1.705205]
[Epoch 188/200] [Batch 0/91] [D loss: 0.458942] [G loss: 1.276891]
[Epoch 188/200] [Batch 1/91] [D loss: 0.447312] [G loss: 1.189718]
[Epoch 188/200] [Batch 2/91] [D loss: 0.446295] [G loss: 1.624527]
[Epoch 188/200] [Batch 3/91] [D loss: 0.439755] [G loss: 1.119656]
[Epoch 188/200] [Batch 4/91] [D loss: 0.384020] [G loss: 1.867357]
[Epoch 188/200] [Batch 5/91] [D loss: 0.335171] [G loss: 1.479750]
[Epoch 188/200] [Batch 6/91] [D loss: 0.357279] [G loss: 1.788959]
[Epoch 188/200] [Batch 7/91] [D loss: 0.423832] [G loss: 1.406440]
[Epoch 188/200] [Batch 8/91] [D loss: 0.422190] [G loss: 1.646848]
[Epoch 188/200] [Batch 9/91] [D loss: 0.410229] [G loss: 1.211347]
[Epoch 188/200] [Batch 10/91] [D loss: 0.346852] [G loss: 1.906965]
[Epoch 188/200] [Batch 11/91] [D loss: 0.541750] [G loss: 0.947821]
[Epoch 188/200] [Batch 12/91] [D loss: 0.464705] [G loss: 2.853251]
[Epoch 188/200] [Batch 13/91] [D loss: 0.397346] [G loss: 1.560926]
[Epoch 188/200] [Batch 14/91] [D loss: 0.626480] [G loss: 0.661259]
[Epoch 188/200] [Batch 15/91] [D loss: 0.660396] [G loss: 2.891922]
[Epoch 188/200] [Batch 16/91] [D loss: 0.403986] [G loss: 1.661461]
[Epoch 188/200] [Batch 17/91] [D loss: 0.495575] [G loss: 0.987944]
[Epoch 188/200] [Batch 18/91] [D loss: 0.430449] [G loss: 1.408832]
[Epoch 188/200] [Batch 19/91] [D loss: 0.492601] [G loss: 1.456819]
[Epoch 188/200] [Batch 20/91] [D loss: 0.416267] [G loss: 1.169255]
[Epoch 188/200] [Batch 21/91] [D loss: 0.464179] [G loss: 1.550799]
[Epoch 188/200] [Batch 22/91] [D loss: 0.344213] [G loss: 1.993681]
[Epoch 188/200] [Batch 23/91] [D loss: 0.435170] [G loss: 1.293605]
[Epoch 188/200] [Batch 24/91] [D loss: 0.426984] [G loss: 1.402762]
[Epoch 188/200] [Batch 25/91] [D loss: 0.359987] [G loss: 1.308775]
[Epoch 188/200] [Batch 26/91] [D loss: 0.381264] [G loss: 1.821738]
[Epoch 188/200] [Batch 27/91] [D loss: 0.377982] [G loss: 1.171477]
[Epoch 188/200] [Batch 28/91] [D loss: 0.501834] [G loss: 2.049335]
[Epoch 188/200] [Batch 29/91] [D loss: 0.469087] [G loss: 1.201911]
[Epoch 188/200] [Batch 30/91] [D loss: 0.406601] [G loss: 1.559386]
[Epoch 188/200] [Batch 31/91] [D loss: 0.348230] [G loss: 1.524017]
[Epoch 188/200] [Batch 32/91] [D loss: 0.428227] [G loss: 1.553617]
[Epoch 188/200] [Batch 33/91] [D loss: 0.410369] [G loss: 1.252815]
[Epoch 188/200] [Batch 34/91] [D loss: 0.422787] [G loss: 1.505136]
[Epoch 188/200] [Batch 35/91] [D loss: 0.463919] [G loss: 1.427090]
[Epoch 188/200] [Batch 36/91] [D loss: 0.440014] [G loss: 1.058556]
[Epoch 188/200] [Batch 37/91] [D loss: 0.547782] [G loss: 1.955056]
[Epoch 188/200] [Batch 38/91] [D loss: 0.449018] [G loss: 1.098013]
[Epoch 188/200] [Batch 39/91] [D loss: 0.380471] [G loss: 1.472186]
[Epoch 188/200] [Batch 40/91] [D loss: 0.468859] [G loss: 1.468974]
[Epoch 188/200] [Batch 41/91] [D loss: 0.532919] [G loss: 1.030309]
[Epoch 188/200] [Batch 42/91] [D loss: 0.434231] [G loss: 1.647834]
[Epoch 188/200] [Batch 43/91] [D loss: 0.483636] [G loss: 0.920197]
[Epoch 188/200] [Batch 44/91] [D loss: 0.509918] [G loss: 2.245017]
[Epoch 188/200] [Batch 45/91] [D loss: 0.385695] [G loss: 1.390835]
[Epoch 188/200] [Batch 46/91] [D loss: 0.388239] [G loss: 1.082321]
[Epoch 188/200] [Batch 47/91] [D loss: 0.512321] [G loss: 1.815147]
[Epoch 188/200] [Batch 48/91] [D loss: 0.456813] [G loss: 1.345910]
[Epoch 188/200] [Batch 49/91] [D loss: 0.517373] [G loss: 1.025612]
[Epoch 188/200] [Batch 50/91] [D loss: 0.629964] [G loss: 1.661816]
[Epoch 188/200] [Batch 51/91] [D loss: 0.439382] [G loss: 1.133845]
[Epoch 188/200] [Batch 52/91] [D loss: 0.388835] [G loss: 1.163763]
[Epoch 188/200] [Batch 53/91] [D loss: 0.450099] [G loss: 1.601096]
[Epoch 188/200] [Batch 54/91] [D loss: 0.405412] [G loss: 1.585224]
[Epoch 188/200] [Batch 55/91] [D loss: 0.447816] [G loss: 1.236171]
[Epoch 188/200] [Batch 56/91] [D loss: 0.505070] [G loss: 1.517912]
[Epoch 188/200] [Batch 57/91] [D loss: 0.434090] [G loss: 1.334365]
[Epoch 188/200] [Batch 58/91] [D loss: 0.509678] [G loss: 1.041791]
[Epoch 188/200] [Batch 59/91] [D loss: 0.422186] [G loss: 1.658675]
[Epoch 188/200] [Batch 60/91] [D loss: 0.390755] [G loss: 1.321951]
[Epoch 188/200] [Batch 61/91] [D loss: 0.404918] [G loss: 1.302055]
[Epoch 188/200] [Batch 62/91] [D loss: 0.367580] [G loss: 1.514721]
[Epoch 188/200] [Batch 63/91] [D loss: 0.409098] [G loss: 1.397325]
[Epoch 188/200] [Batch 64/91] [D loss: 0.404643] [G loss: 1.696406]
[Epoch 188/200] [Batch 65/91] [D loss: 0.475464] [G loss: 1.287187]
[Epoch 188/200] [Batch 66/91] [D loss: 0.446239] [G loss: 1.144443]
[Epoch 188/200] [Batch 67/91] [D loss: 0.448600] [G loss: 1.879679]
[Epoch 188/200] [Batch 68/91] [D loss: 0.416285] [G loss: 1.379906]
[Epoch 188/200] [Batch 69/91] [D loss: 0.366200] [G loss: 1.693895]
[Epoch 188/200] [Batch 70/91] [D loss: 0.421447] [G loss: 1.408357]
[Epoch 188/200] [Batch 71/91] [D loss: 0.355499] [G loss: 1.589123]
[Epoch 188/200] [Batch 72/91] [D loss: 0.413945] [G loss: 1.186372]
[Epoch 188/200] [Batch 73/91] [D loss: 0.477824] [G loss: 2.370972]
[Epoch 188/200] [Batch 74/91] [D loss: 0.440049] [G loss: 1.406971]
[Epoch 188/200] [Batch 75/91] [D loss: 0.488306] [G loss: 0.961466]
[Epoch 188/200] [Batch 76/91] [D loss: 0.405080] [G loss: 1.764971]
[Epoch 188/200] [Batch 77/91] [D loss: 0.479339] [G loss: 1.952015]
[Epoch 188/200] [Batch 78/91] [D loss: 0.441127] [G loss: 1.055172]
[Epoch 188/200] [Batch 79/91] [D loss: 0.364947] [G loss: 1.450717]
[Epoch 188/200] [Batch 80/91] [D loss: 0.414681] [G loss: 1.638220]
[Epoch 188/200] [Batch 81/91] [D loss: 0.342052] [G loss: 1.182974]
[Epoch 188/200] [Batch 82/91] [D loss: 0.443178] [G loss: 1.658361]
[Epoch 188/200] [Batch 83/91] [D loss: 0.318378] [G loss: 1.397815]
[Epoch 188/200] [Batch 84/91] [D loss: 0.395504] [G loss: 1.684547]
[Epoch 188/200] [Batch 85/91] [D loss: 0.481107] [G loss: 1.743793]
[Epoch 188/200] [Batch 86/91] [D loss: 0.480873] [G loss: 0.975294]
[Epoch 188/200] [Batch 87/91] [D loss: 0.557717] [G loss: 2.264262]
[Epoch 188/200] [Batch 88/91] [D loss: 0.409094] [G loss: 1.125297]
[Epoch 188/200] [Batch 89/91] [D loss: 0.404481] [G loss: 1.289434]
[Epoch 188/200] [Batch 90/91] [D loss: 0.315880] [G loss: 1.902452]
[Epoch 189/200] [Batch 0/91] [D loss: 0.544528] [G loss: 1.714384]
[Epoch 189/200] [Batch 1/91] [D loss: 0.707421] [G loss: 0.554835]
[Epoch 189/200] [Batch 2/91] [D loss: 0.459103] [G loss: 2.606589]
[Epoch 189/200] [Batch 3/91] [D loss: 0.419339] [G loss: 1.575478]
[Epoch 189/200] [Batch 4/91] [D loss: 0.479009] [G loss: 1.152336]
[Epoch 189/200] [Batch 5/91] [D loss: 0.400178] [G loss: 1.631655]
[Epoch 189/200] [Batch 6/91] [D loss: 0.422734] [G loss: 1.806101]
[Epoch 189/200] [Batch 7/91] [D loss: 0.408356] [G loss: 1.213593]
[Epoch 189/200] [Batch 8/91] [D loss: 0.397854] [G loss: 1.411675]
[Epoch 189/200] [Batch 9/91] [D loss: 0.339473] [G loss: 1.405629]
[Epoch 189/200] [Batch 10/91] [D loss: 0.367853] [G loss: 1.326632]
[Epoch 189/200] [Batch 11/91] [D loss: 0.400629] [G loss: 1.631601]
[Epoch 189/200] [Batch 12/91] [D loss: 0.403623] [G loss: 1.659377]
[Epoch 189/200] [Batch 13/91] [D loss: 0.444207] [G loss: 1.136955]
[Epoch 189/200] [Batch 14/91] [D loss: 0.374499] [G loss: 1.432480]
[Epoch 189/200] [Batch 15/91] [D loss: 0.424217] [G loss: 1.213666]
[Epoch 189/200] [Batch 16/91] [D loss: 0.486996] [G loss: 2.414092]
[Epoch 189/200] [Batch 17/91] [D loss: 0.461300] [G loss: 1.246455]
[Epoch 189/200] [Batch 18/91] [D loss: 0.383128] [G loss: 1.237469]
[Epoch 189/200] [Batch 19/91] [D loss: 0.350937] [G loss: 1.407262]
[Epoch 189/200] [Batch 20/91] [D loss: 0.470701] [G loss: 1.673851]
[Epoch 189/200] [Batch 21/91] [D loss: 0.522924] [G loss: 1.007851]
[Epoch 189/200] [Batch 22/91] [D loss: 0.464520] [G loss: 1.936081]
[Epoch 189/200] [Batch 23/91] [D loss: 0.541023] [G loss: 1.211322]
[Epoch 189/200] [Batch 24/91] [D loss: 0.414150] [G loss: 1.192555]
[Epoch 189/200] [Batch 25/91] [D loss: 0.497087] [G loss: 2.026801]
[Epoch 189/200] [Batch 26/91] [D loss: 0.449403] [G loss: 0.957456]
[Epoch 189/200] [Batch 27/91] [D loss: 0.463760] [G loss: 1.802896]
[Epoch 189/200] [Batch 28/91] [D loss: 0.432280] [G loss: 1.447307]
[Epoch 189/200] [Batch 29/91] [D loss: 0.514818] [G loss: 1.329924]
[Epoch 189/200] [Batch 30/91] [D loss: 0.491988] [G loss: 0.918708]
[Epoch 189/200] [Batch 31/91] [D loss: 0.478043] [G loss: 2.193555]
[Epoch 189/200] [Batch 32/91] [D loss: 0.411134] [G loss: 1.263966]
[Epoch 189/200] [Batch 33/91] [D loss: 0.360255] [G loss: 1.588687]
[Epoch 189/200] [Batch 34/91] [D loss: 0.371747] [G loss: 1.324536]
[Epoch 189/200] [Batch 35/91] [D loss: 0.485433] [G loss: 1.748248]
[Epoch 189/200] [Batch 36/91] [D loss: 0.402828] [G loss: 1.261907]
[Epoch 189/200] [Batch 37/91] [D loss: 0.422675] [G loss: 1.524628]
[Epoch 189/200] [Batch 38/91] [D loss: 0.363709] [G loss: 1.453626]
[Epoch 189/200] [Batch 39/91] [D loss: 0.494686] [G loss: 1.143171]
[Epoch 189/200] [Batch 40/91] [D loss: 0.481732] [G loss: 1.923641]
[Epoch 189/200] [Batch 41/91] [D loss: 0.452119] [G loss: 1.283049]
[Epoch 189/200] [Batch 42/91] [D loss: 0.357238] [G loss: 1.360577]
